country,value,year
Canada,3.45259977139819,2018
Mexico,0.29066023391812,2018
US,2.5903937533227,2018
Total North America,6.33365375863902,2018
Argentina,0.372638793711171,2018
Brazil,3.48026752100821,2018
Chile,0.209071092632111,2018
Colombia,0.506841704836394,2018
Ecuador,0.185013700921124,2018
Peru,0.275019357557683,2018
Trinidad & Tobago,0.0,2018
Venezuela,0.509883788268421,2018
Other S. & Cent. America,0.88732268724785,2018
Total S. & Cent. America,6.42605864618297,2018
Austria,0.336761115263158,2018
Belgium,0.002805,2018
Czech Republic,0.0145734736842105,2018
Finland,0.117545157894737,2018
France,0.572004510495041,2018
Germany,0.160828947341579,2018
Greece,0.0513887452631579,2018
Hungary,0.00198631578947368,2018
Italy,0.421153195263158,2018
Netherlands,0.000647324210526316,2018
Norway,1.24360608210526,2018
Poland,0.0352526315789474,2018
Portugal,0.110884736842105,2018
Romania,0.158045421052632,2018
Spain,0.311311086682771,2018
Sweden,0.555184210526316,2018
Switzerland,0.309661181897615,2018
Turkey,0.536291842105263,2018
Ukraine,0.0933004736842105,2018
United Kingdom,0.048894331067106,2018
Other Europe,0.704109144180001,2018
Total Europe,5.78623492692727,2018
Azerbaijan,0.0158185,2018
Belarus,0.00289894736842105,2018
Kazakhstan,0.0928409010526316,2018
Russian Federation,1.70570448421053,2018
Turkmenistan,2.822e-05,2018
Uzbekistan,0.0527653157894737,2018
Other CIS,0.315908315789474,2018
Total CIS,2.18596468421053,2018
Iran,0.101923703200813,2018
Iraq,0.0162636494736842,2018
Israel,0.000206916842105263,2018
Kuwait,0.0,2018
Oman,0.0,2018
Qatar,0.0,2018
Saudi Arabia,0.0,2018
United Arab Emirates,0.0,2018
Other Middle East,0.0113921587464563,2018
Total Middle East,0.129786428263059,2018
Algeria,0.00104684210526316,2018
Egypt,0.119582697368421,2018
Morocco,0.0151518584210526,2018
South Africa,0.0068007438813921,2018
Other Africa,1.02404589963272,2018
Total Africa,1.16662804140885,2018
Australia,0.155289086554404,2018
Bangladesh,0.00774315205473684,2018
China,10.7268836842105,2018
China Hong Kong SAR,0.0,2018
India,1.24934017434141,2018
Indonesia,0.150560768421053,2018
Japan,0.72471,2018
Malaysia,0.236845384081977,2018
New Zealand,0.235222907133416,2018
Pakistan,0.260499736279332,2018
Philippines,0.0839599420183657,2018
Singapore,0.0,2018
South Korea,0.0300579505263158,2018
Sri Lanka,0.0574832849676639,2018
Taiwan,0.0399800613952632,2018
Thailand,0.0679732742105263,2018
Vietnam,0.755921281291207,2018
Other Asia Pacific,0.525196494913445,2018
Total Asia Pacific,15.3076671823996,2018
Total World,37.3359936680313,2018
Canada,3.405087403904,2019
Mexico,0.212076962725632,2019
US,2.41720709541958,2019
Total North America,6.03437146204922,2019
Argentina,0.330427401411938,2019
Brazil,3.55948596369938,2019
Chile,0.185889351182751,2019
Colombia,0.459468817729217,2019
Ecuador,0.219866601689004,2019
Peru,0.281570114126032,2019
Trinidad & Tobago,0.0,2019
Venezuela,0.563987967458743,2019
Other S. & Cent. America,0.770440907191967,2019
Total S. & Cent. America,6.37113712448904,2019
Austria,0.363099097260205,2019
Belgium,0.00264199597868554,2019
Czech Republic,0.0178920507988529,2019
Finland,0.109524739041376,2019
France,0.52165697632569,2019
Germany,0.180002000152855,2019
Greece,0.035705660364046,2019
Hungary,0.00196116345759934,2019
Italy,0.402394369754592,2019
Netherlands,0.000661286489143794,2019
Norway,1.1165838613352,2019
Poland,0.0411309463334699,2019
Portugal,0.0779116755428103,2019
Romania,0.137572129957872,2019
Spain,0.224961839910193,2019
Sweden,0.585865643612651,2019
Switzerland,0.309360244167983,2019
Turkey,0.794799573644635,2019
Ukraine,0.0609135680500913,2019
United Kingdom,0.0531161669486325,2019
Other Europe,0.619366323602358,2019
Total Europe,5.65712131272894,2019
Azerbaijan,0.0139474379352724,2019
Belarus,0.00288825891028267,2019
Kazakhstan,0.0890257268602742,2019
Russian Federation,1.73274264907825,2019
Turkmenistan,2.81159524784924e-05,2019
Uzbekistan,0.0579434657927079,2019
Other CIS,0.317394538531687,2019
Total CIS,2.21397019306095,2019
Iran,0.258188166264442,2019
Iraq,0.0220879511020074,2019
Israel,0.000206153936911102,2019
Kuwait,0.0,2019
Oman,0.0,2019
Qatar,0.0,2019
Saudi Arabia,0.0,2019
United Arab Emirates,0.0,2019
Other Middle East,0.0163386245601728,2019
Total Middle East,0.296820895863533,2019
Algeria,0.00135052847193773,2019
Egypt,0.119371116755428,2019
Morocco,0.0112569088734125,2019
South Africa,0.00677566944676182,2019
Other Africa,1.0444940525109,2019
Total Africa,1.18324827605844,2019
Australia,0.127421025300983,2019
Bangladesh,0.00733734710063089,2019
China,11.3183572414985,2019
China Hong Kong SAR,0.0,2019
India,1.44276998672605,2019
Indonesia,0.151478330916411,2019
Japan,0.659013322408849,2019
Malaysia,0.241093023449247,2019
New Zealand,0.228077895461214,2019
Pakistan,0.317392630145453,2019
Philippines,0.0860949052038176,2019
Singapore,0.0,2019
South Korea,0.0247428850471118,2019
Sri Lanka,0.0430275536547025,2019
Taiwan,0.049423312957247,2019
Thailand,0.0562493593117575,2019
Vietnam,0.584456553884887,2019
Other Asia Pacific,0.563256442362109,2019
Total Asia Pacific,15.900191815429,2019
Total World,37.6568610796791,2019
