country,value,year
Canada,0.73788172042994,2018
Mexico,20.5551606541108,2018
US,13.6197313457142,2018
Total North America,34.9127737202549,2018
Argentina,0.53782176736479,2018
Brazil,0.0,2018
Other S. & Cent. America,-0.0740737528975841,2018
Total S. & Cent. America,0.463748014467206,2018
Germany,26.848000003,2018
Italy,6.45330700000002,2018
Netherlands,5.57612399999999,2018
Poland,0.695748592447984,2018
Spain,2.8595831839844,2018
Turkey,0.973385000000008,2018
Ukraine,0.664360612619902,2018
United Kingdom,7.83536065419037,2018
Other Europe,35.2416523864637,2018
Total Europe,87.1475214327063,2018
Kazakhstan,-4.71855345056858,2018
Russian Federation,4.38853671211189,2018
Other CIS,0.284900000000008,2018
Total CIS,-0.0451167384566837,2018
Iran,0.0,2018
Saudi Arabia,0.0,2018
United Arab Emirates,0.0,2018
Other Middle East,0.0,2018
Total Middle East,0.0,2018
Egypt,0.0,2018
South Africa,4.59,2018
Other Africa,0.340219416294665,2018
Total Africa,4.93021941629467,2018
Australia,0.136029006957983,2018
China,49.7916334456577,2018
India,0.206230000000232,2018
Indonesia,0.311229999999995,2018
Japan,53.2501634758451,2018
Malaysia,0.0,2018
South Korea,10.7212085221562,2018
Taiwan,5.15419192850004,2018
Thailand,-0.00148256800002855,2018
Vietnam,0.0,2018
Other Asia Pacific,1.88984701218723,2018
Total Asia Pacific,121.459050823304,2018
Total World,248.868196668571,2018
Canada,0.670085990618162,2019
Mexico,21.5505222632208,2019
US,13.9604666992495,2019
Total North America,36.1810749530885,2019
Argentina,0.478663655151109,2019
Brazil,0.0,2019
Other S. & Cent. America,-0.117792379588395,2019
Total S. & Cent. America,0.360871275562715,2019
Germany,25.731343395,2019
Italy,4.70515012081992,2019
Netherlands,4.98772226604069,2019
Poland,0.959966226259297,2019
Spain,2.14250047405912,2019
Turkey,1.12533036304592,2019
Ukraine,1.87880329053571,2019
United Kingdom,7.81156678658812,2019
Other Europe,27.8909524092967,2019
Total Europe,77.2333353316454,2019
Kazakhstan,-2.07956849779343,2019
Russian Federation,4.30631671211154,2019
Other CIS,0.0811000038812217,2019
Total CIS,2.30784821819933,2019
Iran,0.0,2019
Saudi Arabia,0.0,2019
United Arab Emirates,0.0,2019
Other Middle East,0.0,2019
Total Middle East,0.0,2019
Egypt,0.0,2019
South Africa,4.59000000000003,2019
Other Africa,-1.80204698830117,2019
Total Africa,2.78795301169886,2019
Australia,0.136029006958069,2019
China,56.5261326370992,2019
India,0.191504999999779,2019
Indonesia,0.311399179847427,2019
Japan,42.3420436336198,2019
Malaysia,0.0,2019
South Korea,9.72203482337187,2019
Taiwan,5.02548741050006,2019
Thailand,-0.00125030300003459,2019
Vietnam,0.0,2019
Other Asia Pacific,0.511821189506714,2019
Total Asia Pacific,114.765202577903,2019
Total World,233.636285368098,2019
