country,value,year
Canada,4.58979719334374,2018
Mexico,3.48422755194689,2018
US,37.1072784617939,2018
Total North America,45.1813032070845,2018
Argentina,1.20352201978679,2018
Brazil,4.69202099969759,2018
Chile,0.749255907906626,2018
Colombia,0.690930508232116,2018
Ecuador,0.51001210562325,2018
Peru,0.497819689523701,2018
Trinidad & Tobago,0.0879155897001968,2018
Venezuela,0.80100752243201,2018
Other S. & Cent. America,2.68354510059007,2018
Total S. & Cent. America,11.9160294434923,2018
Austria,0.536924132962644,2018
Belgium,1.421913571346,2018
Czech Republic,0.425885989139798,2018
Finland,0.40660888187789,2018
France,3.16877385691918,2018
Germany,4.6340295622624,2018
Greece,0.648322358110596,2018
Hungary,0.365761091370195,2018
Italy,2.60218279283671,2018
Netherlands,1.68258526418074,2018
Norway,0.412219368118696,2018
Poland,1.33142587230393,2018
Portugal,0.479293913936819,2018
Romania,0.429628616356083,2018
Spain,2.71723412458562,2018
Sweden,0.560080521121512,2018
Switzerland,0.434550757195607,2018
Turkey,1.99721935982026,2018
Ukraine,0.414265435519153,2018
United Kingdom,3.17286085260125,2018
Other Europe,2.61427093558477,2018
Total Europe,30.4560372581499,2018
Azerbaijan,0.208355103964223,2018
Belarus,0.309440019435201,2018
Kazakhstan,0.666050744963499,2018
Russian Federation,6.49833983187367,2018
Turkmenistan,0.292040210700082,2018
Uzbekistan,0.0931294671212939,2018
Other CIS,0.177408977969196,2018
Total CIS,8.24476435602717,2018
Iran,3.53896413741371,2018
Iraq,1.46231857192675,2018
Israel,0.494182430489199,2018
Kuwait,0.801679369073384,2018
Oman,0.584170883591012,2018
Qatar,0.501003355866537,2018
Saudi Arabia,6.86498275646233,2018
United Arab Emirates,2.00999770968102,2018
Other Middle East,1.0551073194113,2018
Total Middle East,17.3124065339152,2018
Algeria,0.8292736364,2018
Egypt,1.53063853404406,2018
Morocco,0.553299040890601,2018
South Africa,1.15501622259957,2018
Other Africa,4.00581868560656,2018
Total Africa,8.07404611954079,2018
Australia,2.15910540729978,2018
Bangladesh,0.381724781022605,2018
China,26.580616829414,2018
China Hong Kong SAR,0.929709784031708,2018
India,9.95033570149543,2018
Indonesia,3.37956214620857,2018
Japan,7.63338230547534,2018
Malaysia,1.53847937129579,2018
New Zealand,0.355597130851587,2018
Pakistan,1.01899435118714,2018
Philippines,0.894102381634362,2018
Singapore,3.13496594410311,2018
South Korea,5.37375566466748,2018
Sri Lanka,0.227276425260469,2018
Taiwan,2.03565536485284,2018
Thailand,2.68479597627471,2018
Vietnam,1.02345518538986,2018
Other Asia Pacific,0.965794221575062,2018
Total Asia Pacific,70.2673089720398,2018
Total World,191.45189589025,2018
Canada,4.49992066160322,2019
Mexico,3.29153248556699,2019
US,36.9880390402745,2019
Total North America,44.7794921874448,2019
Argentina,1.18557998955182,2019
Brazil,4.73052401958335,2019
Chile,0.759591944830147,2019
Colombia,0.701667447069388,2019
Ecuador,0.494373170891223,2019
Peru,0.506484708219568,2019
Trinidad & Tobago,0.0821734578491908,2019
Venezuela,0.7058575548733,2019
Other S. & Cent. America,2.68909643734733,2019
Total S. & Cent. America,11.8553487302153,2019
Austria,0.548101923040463,2019
Belgium,1.38112194734789,2019
Czech Republic,0.429007550231137,2019
Finland,0.387207216879357,2019
France,3.1493914334396,2019
Germany,4.6775842000089,2019
Greece,0.675733366857791,2019
Hungary,0.368873932131249,2019
Italy,2.48886908739808,2019
Netherlands,1.65384906288378,2019
Norway,0.38637346175792,2019
Poland,1.34466039694495,2019
Portugal,0.509545283708228,2019
Romania,0.453322581057217,2019
Spain,2.71956118904906,2019
Sweden,0.574956070047918,2019
Switzerland,0.444318495484326,2019
Turkey,2.03238281084902,2019
Ukraine,0.439276850624144,2019
United Kingdom,3.10553548312996,2019
Other Europe,2.6327979924732,2019
Total Europe,30.4024703353442,2019
Azerbaijan,0.214999111189012,2019
Belarus,0.317922105912364,2019
Kazakhstan,0.687116703362952,2019
Russian Federation,6.56899343710179,2019
Turkmenistan,0.312028241064673,2019
Uzbekistan,0.0901329514865855,2019
Other CIS,0.181171704329073,2019
Total CIS,8.37236425444645,2019
Iran,3.92164865852967,2019
Iraq,1.48673347942386,2019
Israel,0.502684072795478,2019
Kuwait,0.782001175890703,2019
Oman,0.606716935210669,2019
Qatar,0.54318753694,2019
Saudi Arabia,6.92418065583695,2019
United Arab Emirates,1.95433467525916,2019
Other Middle East,1.08242915230656,2019
Total Middle East,17.803916342193,2019
Algeria,0.8817371208,2019
Egypt,1.50389302249351,2019
Morocco,0.567599995853916,2019
South Africa,1.18347832705242,2019
Other Africa,4.14193137889908,2019
Total Africa,8.27863984509892,2019
Australia,2.14271700842601,2019
Bangladesh,0.36583703475681,2019
China,27.9060480295006,2019
China Hong Kong SAR,0.86954424722103,2019
India,10.2381419341789,2019
Indonesia,3.38491864062241,2019
Japan,7.53247573050693,2019
Malaysia,1.56965642620237,2019
New Zealand,0.357088324196949,2019
Pakistan,0.902414327458307,2019
Philippines,0.911414805787269,2019
Singapore,3.05635866398092,2019
South Korea,5.30412109864265,2019
Sri Lanka,0.24518771793719,2019
Taiwan,1.93370646910743,2019
Thailand,2.72306964446893,2019
Vietnam,1.0676967898661,2019
Other Asia Pacific,1.02894577365411,2019
Total Asia Pacific,71.5393426665148,2019
Total World,193.031574361257,2019
