country,year,value
Canada,1965,0.647949168
Canada,1966,0.635221296
Canada,1967,0.629359776
Canada,1968,0.683746308
Canada,1969,0.660132756
Canada,1970,0.708741504
Canada,1971,0.67365612
Canada,1972,0.635681844
Canada,1973,0.654689916
Canada,1974,0.665198784
Canada,1975,0.647153676
Canada,1976,0.7661844
Canada,1977,0.979041312
Canada,1978,0.805037904
Canada,1979,0.762290676
Canada,1980,0.928409
Canada,1981,0.947942
Canada,1982,1.001681
Canada,1983,1.048015
Canada,1984,1.167377
Canada,1985,1.122086
Canada,1986,1.039979
Canada,1987,1.117744
Canada,1988,1.200307
Canada,1989,1.197786
Canada,1990,1.136171
Canada,1991,1.099786
Canada,1992,1.120353
Canada,1993,0.994715
Canada,1994,1.054689
Canada,1995,1.102441
Canada,1996,1.125471
Canada,1997,1.176648
Canada,1998,1.258325
Canada,1999,1.210035
Canada,2000,1.280648
Canada,2001,1.331253
Canada,2002,1.339455
Canada,2003,1.336665
Canada,2004,1.255911
Canada,2005,1.258182
Canada,2006,1.221034
Canada,2007,1.268033
Canada,2008,1.230879
Canada,2009,0.983286
Canada,2010,1.036885
Canada,2011,0.928738
Canada,2012,0.882526
Canada,2013,0.86950107079
Canada,2014,0.8218225364
Canada,2015,0.83261842129339
Canada,2016,0.78214491245
Canada,2017,0.77934103737
Canada,2018,0.65057431016526
Canada,2019,0.558632506727304
Mexico,1965,0.02888
Mexico,1966,0.030805
Mexico,1967,0.037798
Mexico,1968,0.039623
Mexico,1969,0.040165
Mexico,1970,0.045045
Mexico,1971,0.056551
Mexico,1972,0.062502
Mexico,1973,0.067005
Mexico,1974,0.074025
Mexico,1975,0.085026
Mexico,1976,0.06525
Mexico,1977,0.093852
Mexico,1978,0.097853
Mexico,1979,0.096131
Mexico,1980,0.097337
Mexico,1981,0.086036
Mexico,1982,0.103036
Mexico,1983,0.117303
Mexico,1984,0.117637
Mexico,1985,0.127518
Mexico,1986,0.140607
Mexico,1987,0.135982
Mexico,1988,0.128702
Mexico,1989,0.142464
Mexico,1990,0.141268
Mexico,1991,0.136638
Mexico,1992,0.138177
Mexico,1993,0.155853
Mexico,1994,0.188346
Mexico,1995,0.209731
Mexico,1996,0.240479
Mexico,1997,0.240711
Mexico,1998,0.246052
Mexico,1999,0.250371
Mexico,2000,0.274273
Mexico,2001,0.301224899
Mexico,2002,0.504380882
Mexico,2003,0.371946142
Mexico,2004,0.380590926
Mexico,2005,0.480346286
Mexico,2006,0.515513829
Mexico,2007,0.473701501
Mexico,2008,0.423163079
Mexico,2009,0.431087216
Mexico,2010,0.533227517
Mexico,2011,0.616777342
Mexico,2012,0.537357637
Mexico,2013,0.533615796
Mexico,2014,0.532579861
Mexico,2015,0.531541631
Mexico,2016,0.520679917
Mexico,2017,0.636310043
Mexico,2018,0.567163673
Mexico,2019,0.507516220438844
US,1965,11.6072788349331
US,1966,12.1710462416912
US,1967,11.941188080944
US,1968,12.359075288836
US,1969,12.4100554293762
US,1970,12.2927739437208
US,1971,11.6251228363101
US,1972,12.1047308643332
US,1973,13.0013641196167
US,1974,12.6920413676674
US,1975,12.6919491557859
US,1976,13.6153519211956
US,1977,13.954166438382
US,1978,13.7972779450081
US,1979,15.0742230687677
US,1980,15.4583286543259
US,1981,15.9441619866546
US,1982,15.3568675201693
US,1983,15.9310478534177
US,1984,17.1099366665155
US,1985,17.5186818681974
US,1986,17.3001567481494
US,1987,18.049925542962
US,1988,18.8897161871074
US,1989,19.113680805862
US,1990,19.2167907285522
US,1991,19.0354089553013
US,1992,19.1665111978509
US,1993,19.8808295357347
US,1994,19.9553156876378
US,1995,20.1349925433836
US,1996,21.0502826678258
US,1997,21.4948010680218
US,1998,21.7056184775384
US,1999,21.6723420159468
US,2000,22.6315300075073
US,2001,21.964737873819
US,2002,21.9544352006654
US,2003,22.3723344361941
US,2004,22.5179359948096
US,2005,22.8490448060708
US,2006,22.4988571560627
US,2007,22.8018593849157
US,2008,22.438996610411
US,2009,19.7365550263707
US,2010,20.8819498781129
US,2011,19.7030570558028
US,2012,17.4182571154049
US,2013,18.0801770539186
US,2014,18.0390816261559
US,2015,15.5846799803712
US,2016,14.2586681126128
US,2017,13.8693335119907
US,2018,13.2820510731422
US,2019,11.3406431680056
Total North America,1965,12.2841080029331
Total North America,1966,12.8370725376912
Total North America,1967,12.6083458569439
Total North America,1968,13.082444596836
Total North America,1969,13.1103531853762
Total North America,1970,13.0465604477208
Total North America,1971,12.3553299563101
Total North America,1972,12.8029147083332
Total North America,1973,13.7230590356167
Total North America,1974,13.4312651516674
Total North America,1975,13.4241288317859
Total North America,1976,14.4467863211956
Total North America,1977,15.027059750382
Total North America,1978,14.7001688490081
Total North America,1979,15.9326447447677
Total North America,1980,16.4840746543259
Total North America,1981,16.9781399866546
Total North America,1982,16.4615845201693
Total North America,1983,17.0963658534177
Total North America,1984,18.3949506665155
Total North America,1985,18.7682858681974
Total North America,1986,18.4807427481494
Total North America,1987,19.303651542962
Total North America,1988,20.2187251871074
Total North America,1989,20.453930805862
Total North America,1990,20.4942297285522
Total North America,1991,20.2718329553013
Total North America,1992,20.4250411978509
Total North America,1993,21.0313975357347
Total North America,1994,21.1983506876378
Total North America,1995,21.4471645433836
Total North America,1996,22.4162326678258
Total North America,1997,22.9121600680218
Total North America,1998,23.2099954775384
Total North America,1999,23.1327480159468
Total North America,2000,24.1864510075073
Total North America,2001,23.597215772819
Total North America,2002,23.7982710826654
Total North America,2003,24.0809455781941
Total North America,2004,24.1544379208096
Total North America,2005,24.5875730920708
Total North America,2006,24.2354049850627
Total North America,2007,24.5435938859157
Total North America,2008,24.093038689411
Total North America,2009,21.1509282423707
Total North America,2010,22.4520623951129
Total North America,2011,21.2485723978028
Total North America,2012,18.8381407524049
Total North America,2013,19.4832939207086
Total North America,2014,19.3934840235559
Total North America,2015,16.9488400326646
Total North America,2016,15.5614929420628
Total North America,2017,15.2849845923607
Total North America,2018,14.4997890563074
Total North America,2019,12.4067918951718
Argentina,1965,0.0304381770714656
Argentina,1966,0.0250985458758962
Argentina,1967,0.02822542915981
Argentina,1968,0.0274285269917837
Argentina,1969,0.0328398119867313
Argentina,1970,0.0422013541680216
Argentina,1971,0.0369991513031572
Argentina,1972,0.0311446616357878
Argentina,1973,0.0341874791240202
Argentina,1974,0.0425733187044874
Argentina,1975,0.0414393850484502
Argentina,1976,0.0419133067538981
Argentina,1977,0.0396306110920702
Argentina,1978,0.0483091032944123
Argentina,1979,0.0450060257834579
Argentina,1980,0.0401205226544455
Argentina,1981,0.0380176819448025
Argentina,1982,0.0383978741394194
Argentina,1983,0.0348478676110437
Argentina,1984,0.025866805296863
Argentina,1985,0.0381585807422239
Argentina,1986,0.0435936575890372
Argentina,1987,0.0483828220102816
Argentina,1988,0.0495804586981402
Argentina,1989,0.0536499654395106
Argentina,1990,0.0441580758735109
Argentina,1991,0.0388584449182651
Argentina,1992,0.0438053890960686
Argentina,1993,0.029051953992
Argentina,1994,0.025434385164393
Argentina,1995,0.0266909486920615
Argentina,1996,0.0279605381191482
Argentina,1997,0.0220597704594418
Argentina,1998,0.0296546737018068
Argentina,1999,0.0355876903485689
Argentina,2000,0.0270455302918545
Argentina,2001,0.022164668208594
Argentina,2002,0.0165106673699047
Argentina,2003,0.0201379126788292
Argentina,2004,0.034271349911862
Argentina,2005,0.039461921818754
Argentina,2006,0.035725754078428
Argentina,2007,0.0516972999576269
Argentina,2008,0.0630578474375606
Argentina,2009,0.034635377007853
Argentina,2010,0.0484994881791344
Argentina,2011,0.0526271229518496
Argentina,2012,0.0492090500910157
Argentina,2013,0.0537814898060142
Argentina,2014,0.0572101797641976
Argentina,2015,0.0569308653997225
Argentina,2016,0.04387910886468
Argentina,2017,0.0450910374466118
Argentina,2018,0.04935293160336
Argentina,2019,0.0228517280442893
Brazil,1965,0.07264098
Brazil,1966,0.07871184
Brazil,1967,0.081349524
Brazil,1968,0.080051616
Brazil,1969,0.089346312
Brazil,1970,0.102041264196432
Brazil,1971,0.102716785284624
Brazil,1972,0.108129282247116
Brazil,1973,0.106266817803384
Brazil,1974,0.11272421498616
Brazil,1975,0.13401089217756
Brazil,1976,0.143015021787348
Brazil,1977,0.181389732885252
Brazil,1978,0.208566053147196
Brazil,1979,0.226543175093304
Brazil,1980,0.2471211431028
Brazil,1981,0.241768284175548
Brazil,1982,0.255570492530592
Brazil,1983,0.287412516016812
Brazil,1984,0.354928714778016
Brazil,1985,0.41957295505182
Brazil,1986,0.424773015038352
Brazil,1987,0.44479724918904
Brazil,1988,0.45456420157524
Brazil,1989,0.451049324108832
Brazil,1990,0.401834845610453
Brazil,1991,0.460668750879154
Brazil,1992,0.44704805139913
Brazil,1993,0.460570567840085
Brazil,1994,0.472793937691622
Brazil,1995,0.495827360587642
Brazil,1996,0.511628886999821
Brazil,1997,0.514696541978808
Brazil,1998,0.504144794866608
Brazil,1999,0.510508068598584
Brazil,2000,0.544253361500016
Brazil,2001,0.535636816317288
Brazil,2002,0.5184374098464
Brazil,2003,0.5379074240508
Brazil,2004,0.563964792830748
Brazil,2005,0.543904569212163
Brazil,2006,0.536306305574829
Brazil,2007,0.568338197551237
Brazil,2008,0.576476479726451
Brazil,2009,0.465145776938009
Brazil,2010,0.605511506535999
Brazil,2011,0.646810921684654
Brazil,2012,0.640067073924812
Brazil,2013,0.68991658038627
Brazil,2014,0.733558930830373
Brazil,2015,0.737919760975203
Brazil,2016,0.666526896007369
Brazil,2017,0.702977096483022
Brazil,2018,0.696335166628121
Brazil,2019,0.656076918466597
Chile,1965,0.04877622
Chile,1966,0.0502416
Chile,1967,0.0502416
Chile,1968,0.0502416
Chile,1969,0.0502416
Chile,1970,0.053716644
Chile,1971,0.051874452
Chile,1972,0.042872832
Chile,1973,0.046557216
Chile,1974,0.044128872
Chile,1975,0.035252856
Chile,1976,0.0355878
Chile,1977,0.03830922
Chile,1978,0.037346256
Chile,1979,0.041323716
Chile,1980,0.04563612
Chile,1981,0.045552384
Chile,1982,0.0303543
Chile,1983,0.036383292
Chile,1984,0.049069296
Chile,1985,0.049111164
Chile,1986,0.046640952
Chile,1987,0.048064464
Chile,1988,0.0669888
Chile,1989,0.090518616
Chile,1990,0.1090493928
Chile,1991,0.0895891464
Chile,1992,0.0774641736
Chile,1993,0.0781549956
Chile,1994,0.0921807756
Chile,1995,0.0993778848
Chile,1996,0.137709964728
Chile,1997,0.17927165844
Chile,1998,0.1686736116
Chile,1999,0.1740620232
Chile,2000,0.1345093236
Chile,2001,0.1055324808
Chile,2002,0.1063698408
Chile,2003,0.1017015588
Chile,2004,0.117804265387894
Chile,2005,0.115452390431166
Chile,2006,0.144138506174544
Chile,2007,0.17107765445782
Chile,2008,0.182943074441861
Chile,2009,0.16724727261086
Chile,2010,0.1880250012
