country,year,value
Canada,1970,1.9445859
Canada,1971,2.12598
Canada,1972,2.4003
Canada,1973,2.57175
Canada,1974,2.51839476
Canada,1975,2.5724358
Canada,1976,2.5950672
Canada,1977,2.726055
Canada,1978,2.6307288
Canada,1979,2.774061
Canada,1980,2.5642062
Canada,1981,2.4777954
Canada,1982,2.6008965
Canada,1983,2.4462486
Canada,1984,2.6811351
Canada,1985,2.898492552
Canada,1986,2.71854549
Canada,1987,2.946834594
Canada,1988,3.402967032
Canada,1989,3.615369579
Canada,1990,3.724120314
Canada,1991,3.919628178
Canada,1992,4.318729488
Canada,1993,4.754305071
Canada,1994,5.146095753
Canada,1995,5.498685
Canada,1996,5.5410507
Canada,1997,5.7503124
Canada,1998,5.9617476
Canada,1999,6.1394472
Canada,2000,6.3469683
Canada,2001,6.4590921
Canada,2002,6.5060127
Canada,2003,6.337692
Canada,2004,6.3624672
Canada,2005,6.4494882
Canada,2006,6.4583064
Canada,2007,6.2884485
Canada,2008,5.9936976
Canada,2009,5.5818297
Canada,2010,5.3852787
Canada,2011,5.4385677
Canada,2012,5.4109872
Canada,2013,5.4691326
Canada,2014,5.7236976
Canada,2015,5.7872043
Canada,2016,6.184953
Canada,2017,6.3216549
Canada,2018,6.4451412
Canada,2019,6.23175338967277
Mexico,1970,0.397091060904737
Mexico,1971,0.393054230651433
Mexico,1972,0.408528816166109
Mexico,1973,0.443901384390284
Mexico,1974,0.465343309317541
Mexico,1975,0.473005228141446
Mexico,1976,0.46387773762397
Mexico,1977,0.491949945725485
Mexico,1978,0.615811123645645
Mexico,1979,0.747556756020345
Mexico,1980,0.904148697402664
Mexico,1981,0.974084662419438
Mexico,1982,1.03868320030063
Mexico,1983,1.0474619868334
Mexico,1984,1.03029701361584
Mexico,1985,0.999495631179035
Mexico,1986,0.887817928100248
Mexico,1987,0.902415648699806
Mexico,1988,0.914156230542139
Mexico,1989,0.877553252371415
Mexico,1990,0.949901028628586
Mexico,1991,0.96332748177668
Mexico,1992,0.933751157906107
Mexico,1993,1.00001556
Mexico,1994,1.05202835
Mexico,1995,1.050705044
Mexico,1996,1.108980973
Mexico,1997,1.119833001
Mexico,1998,1.185628073
Mexico,1999,1.232469661
Mexico,2000,1.201632091
Mexico,2001,1.193065354
Mexico,2002,1.2141983
Mexico,2003,1.254254691
Mexico,2004,1.332973617
Mexico,2005,1.595228081
Mexico,2006,1.744279209
Mexico,2007,1.686908675
Mexico,2008,1.700300822
Mexico,2009,1.89298984
Mexico,2010,1.842401441
Mexico,2011,1.87556367
Mexico,2012,1.830606732
Mexico,2013,1.889569411
Mexico,2014,1.846792917
Mexico,2015,1.726090111
Mexico,2016,1.571451265
Mexico,2017,1.377663974
Mexico,2018,1.266877
Mexico,2019,1.22364000310416
US,1970,20.5726427409902
US,1971,21.1557815007304
US,1972,21.0871802921148
US,1973,21.0680031749153
US,1974,20.1400988554519
US,1975,18.6494929466528
US,1976,18.4975421146691
US,1977,18.5782557864951
US,1978,18.5021949109792
US,1979,19.063500661422
US,1980,18.9032669024561
US,1981,18.7053378969767
US,1982,17.3948350864879
US,1983,15.7562569613253
US,1984,17.099437594715
US,1985,16.1237243688404
US,1986,15.7063220118655
US,1987,16.2713215128483
US,1988,16.7107524864757
US,1989,16.9468847478617
US,1990,17.4016053798942
US,1991,17.3091011423984
US,1992,17.44808111773
US,1993,17.646477301941
US,1994,18.3719109169961
US,1995,18.1195508415409
US,1996,18.3683548512448
US,1997,18.4154364021512
US,1998,18.6238095110213
US,1999,18.3649697045417
US,2000,18.6696101186171
US,2001,19.1482195362757
US,2002,18.4042355071975
US,2003,18.6428090623209
US,2004,18.1119629853544
US,2005,17.6198690043491
US,2006,18.0620660179053
US,2007,18.7880000459513
US,2008,19.6584290372817
