country,value,year
Canada,50.5741935483871,2018
Mexico,29.03443,2018
US,1246.69348494624,2018
Total North America,1326.30210849462,2018
Argentina,2.105,2018
Brazil,23.66004665828,2018
Other S. & Cent. America,44.6204873801399,2018
Total S. & Cent. America,70.38553403842,2018
Germany,228.156,2018
Italy,30.9901,2018
Netherlands,27.470253,2018
Poland,133.292251407552,2018
Spain,38.71629685,2018
Turkey,113.2486,2018
Ukraine,52.1143785620081,2018
United Kingdom,16.8351068737991,2018
Other Europe,215.816200728212,2018
Total Europe,856.639187421571,2018
Kazakhstan,79.5899688120016,2018
Russian Federation,190.271092569323,2018
Other CIS,4.09142425,2018
Total CIS,273.952485631324,2018
Iran,0.626462,2018
Saudi Arabia,0.0,2018
United Arab Emirates,0.0,2018
Other Middle East,20.6429,2018
Total Middle East,21.269362,2018
Egypt,0.0,2018
South Africa,224.586960052204,2018
Other Africa,31.9816167189783,2018
Total Africa,256.568576771182,2018
Australia,156.544522380403,2018
China,4765.04779877656,2018
India,1167.31787054795,2018
Indonesia,160.01287,2018
Japan,322.992126080968,2018
Malaysia,73.480965,2018
South Korea,250.884497232616,2018
Taiwan,131.228347269,2018
Thailand,35.79642368,2018
Vietnam,83.90096,2018
Other Asia Pacific,138.939999034445,2018
Total Asia Pacific,7286.14638000194,2018
Total World,10091.2636343591,2018
Canada,54.6054246963407,2019
Mexico,26.2797666208661,2019
US,1053.52953010753,2019
Total North America,1134.41472142473,2019
Argentina,0.710430441477881,2019
Brazil,25.7294128917583,2019
Other S. & Cent. America,47.8484486782855,2019
Total S. & Cent. America,74.2882920115217,2019
Germany,171.1977868,2019
Italy,29.674398680436,2019
Netherlands,17.414408,2019
Poland,121.879033773741,2019
Spain,13.1078818634121,2019
Turkey,114.563347812503,2019
Ukraine,48.2623746805893,2019
United Kingdom,6.89142537081901,2019
Other Europe,175.635822685891,2019
Total Europe,698.626479667391,2019
Kazakhstan,78.0555570807635,2019
Russian Federation,182.181674645875,2019
Other CIS,4.00953591123596,2019
Total CIS,264.246767637875,2019
Iran,0.626462,2019
Saudi Arabia,0.0,2019
United Arab Emirates,0.0,2019
Other Middle East,21.9315531363576,2019
Total Middle East,22.5580151363576,2019
Egypt,0.0,2019
South Africa,217.324214669004,2019
Other Africa,36.2317629964522,2019
Total Africa,253.555977665456,2019
Australia,149.49577980259,2019
China,4853.71691965824,2019
India,1137.36818520305,2019
Indonesia,176.979674409209,2019
Japan,326.160961457946,2019
Malaysia,71.1334584383033,2019
South Korea,238.71850248634,2019
Taiwan,126.422702198,2019
Thailand,35.825220458,2019
Vietnam,112.527967552,2019
Other Asia Pacific,148.041214376591,2019
Total Asia Pacific,7376.39058604027,2019
Total World,9824.08083958361,2019
