country,value,year
Canada,10.0384473684211,2018
Mexico,6.99490827700787,2018
US,81.9128536842105,2018
Total North America,98.9462093296394,2018
Argentina,2.49228727065315,2018
Brazil,54.3822343713919,2018
Chile,9.15725196893666,2018
Colombia,2.11902928900707,2018
Ecuador,0.427967651475,2018
Peru,1.24458653581789,2018
Trinidad & Tobago,0.0,2018
Venezuela,0.0,2018
Other S. & Cent. America,13.6010665689912,2018
Total S. & Cent. America,83.4244236562729,2018
Austria,4.853579626,2018
Belgium,5.4708,2018
Czech Republic,4.827179,2018
Finland,12.1842,2018
France,8.52119731800766,2018
Germany,51.048,2018
Greece,0.31407,2018
Hungary,2.292,2018
Italy,25.258,2018
Netherlands,4.55523,2018
Norway,0.204168,2018
Poland,6.548,2018
Portugal,3.386,2018
Romania,0.43713,2018
Spain,6.175546925,2018
Sweden,11.913,2018
Switzerland,1.811,2018
Turkey,10.080515,2018
Ukraine,0.220144977230915,2018
United Kingdom,34.767690485194,2018
Other Europe,0.197493589772312,2018
Total Europe,215.007938698983,2018
Azerbaijan,0.0811,2018
Belarus,0.109,2018
Kazakhstan,0.0024284,2018
Russian Federation,0.522872,2018
Turkmenistan,0.0,2018
Uzbekistan,0.0,2018
Other CIS,0.0198,2018
Total CIS,0.7352004,2018
Iran,0.02444,2018
Iraq,0.0,2018
Israel,0.100728,2018
Kuwait,0.0,2018
Oman,0.0,2018
Qatar,0.114844,2018
Saudi Arabia,0.0,2018
United Arab Emirates,0.006,2018
Other Middle East,0.0104,2018
Total Middle East,0.256412,2018
Algeria,0.0,2018
Egypt,0.0,2018
Morocco,0.0,2018
South Africa,0.429248669927269,2018
Other Africa,7.63028470432183,2018
Total Africa,8.0595333742491,2018
Australia,3.55434829657993,2018
Bangladesh,0.007738,2018
China,93.7238,2018
China Hong Kong SAR,0.0980167582647891,2018
India,26.19536729621,2018
Indonesia,14.3689,2018
Japan,23.3638968421053,2018
Malaysia,0.819774222919937,2018
New Zealand,8.35276395890817,2018
Pakistan,0.996795252225519,2018
Philippines,11.5401274137768,2018
Singapore,0.762676977289594,2018
South Korea,11.672978,2018
Sri Lanka,0.0853623441396509,2018
Taiwan,1.95669425291,2018
Thailand,10.8649360193895,2018
Vietnam,0.076454,2018
Other Asia Pacific,0.16789,2018
Total Asia Pacific,208.608519634719,2018
Total World,615.038237093863,2018
Canada,10.8089903015976,2019
Mexico,7.75105665424847,2019
US,78.3399694736842,2019
Total North America,96.9000164295303,2019
Argentina,2.39731400226771,2019
Brazil,56.2543662449462,2019
Chile,9.9922037836938,2019
Colombia,2.04753083316707,2019
Ecuador,0.45472344827,2019
Peru,1.61418124707298,2019
Trinidad & Tobago,0.0,2019
Venezuela,0.0,2019
Other S. & Cent. America,14.6118715892545,2019
Total S. & Cent. America,87.3721911486723,2019
Austria,4.786632514833,2019
Belgium,5.1271038688302,2019
Czech Republic,4.9248,2019
Finland,12.195,2019
France,8.69671455938698,2019
Germany,50.609,2019
Greece,0.321073149476498,2019
Hungary,2.146,2019
Italy,23.233,2019
Netherlands,5.63349,2019
Norway,0.260489732081652,2019
Poland,7.347,2019
Portugal,3.547,2019
Romania,0.54485871787861,2019
Spain,6.27823158819591,2019
Sweden,13.1221568614617,2019
Switzerland,1.76157452764171,2019
Turkey,12.7105708287597,2019
Ukraine,0.241156739901666,2019
United Kingdom,36.55286328605,2019
Other Europe,0.229191356476114,2019
Total Europe,220.33526197031,2019
Azerbaijan,0.0811,2019
Belarus,0.113912675883621,2019
Kazakhstan,0.0051146,2019
Russian Federation,0.520282,2019
Turkmenistan,0.0,2019
Uzbekistan,0.0,2019
Other CIS,0.0198,2019
Total CIS,0.740209275883621,2019
Iran,0.02444,2019
Iraq,0.0,2019
Israel,0.100728,2019
Kuwait,0.0,2019
Oman,0.0,2019
Qatar,0.114844,2019
Saudi Arabia,0.0,2019
United Arab Emirates,0.006,2019
Other Middle East,0.0104,2019
Total Middle East,0.256412,2019
Algeria,0.0,2019
Egypt,0.0,2019
Morocco,0.0,2019
South Africa,0.429248669927269,2019
Other Africa,7.75499860806295,2019
Total Africa,8.18424727799022,2019
Australia,3.57593923150865,2019
Bangladesh,0.007738,2019
China,102.829682352941,2019
China Hong Kong SAR,0.108947992053452,2019
India,25.3508594709131,2019
Indonesia,15.7021534739658,2019
Japan,37.2670768421053,2019
Malaysia,0.889748193649668,2019
New Zealand,8.42668987011579,2019
Pakistan,0.945000989119684,2019
Philippines,11.7719661163703,2019
Singapore,0.756488418063996,2019
South Korea,14.344663,2019
Sri Lanka,0.0908760598503741,2019
Taiwan,1.9827539485,2019
Thailand,13.7279446358052,2019
Vietnam,0.076454,2019
Other Asia Pacific,0.16789,2019
Total Asia Pacific,238.022872594962,2019
Total World,651.811210697349,2019
